name,isPE,seemsPacked,amountOfSuspiciousSections,amountOfZeroEntropy,lowestEntropy,highestEntropy,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics
8796.exe,1,1,4,3,1.9906400980354142,7.769119752066666,332,8,1332883230,0,0,224,270
8797.exe,1,1,1,1,1.9411925072141014,7.712400201241897,332,5,1332601213,0,0,224,270
8798.exe,1,1,1,1,3.941824379038024,7.820124555608465,332,5,1335808610,0,0,224,271
8799.exe,1,0,0,0,0.07763316234324169,6.334290444549837,332,3,1328929457,0,0,224,258
8800.exe,1,1,0,0,4.9815017427280335,7.976584550422189,332,4,1342295985,0,0,224,271
8801.exe,1,0,0,0,4.358808263430115,6.829541275886696,332,4,1334016046,0,0,224,270
8802.exe,1,1,0,0,1.4534020946216322,7.88572478395819,332,4,1333809269,0,0,224,271
8803.exe,1,0,0,1,1.5185575241780063,6.6438920777145025,332,5,1333759436,0,0,224,8450
8804.exe,1,0,3,3,2.617643850195868,7.2867807382344685,332,7,1338108004,0,0,224,270
8805.exe,1,1,0,0,2.006387977875609,7.756231142220552,332,5,1332888029,0,0,224,270
8806.exe,1,1,0,0,1.9489780380055324,7.63636442959689,332,3,1333530010,0,0,224,270
8807.exe,1,0,0,0,4.826980636312323,6.477894776856079,332,3,1403524122,0,0,224,271
8808.exe,1,0,5,2,0.2069200177871819,7.114384873717388,332,9,708992537,0,0,224,33166
8809.exe,1,0,0,1,1.5203066765385076,6.6443635434325525,332,5,1333758254,0,0,224,8450
8810.exe,1,0,5,5,0.12943919267108936,6.050738803387889,332,8,1342193969,0,0,224,270
8811.exe,1,0,0,1,1.5223702713179947,6.6434410073850465,332,5,1333760698,0,0,224,8450
8812.exe,1,1,0,0,3.890131042400429,7.736499734218369,332,4,1344608860,0,0,224,271
8813.exe,1,1,0,0,0.020393135236084953,7.861622689196237,332,4,1304494798,0,0,224,258
8814.exe,1,0,0,0,2.3290752517121867,6.562132032873735,332,4,1386282301,0,0,224,271
8815.exe,1,1,0,1,4.079707940014931,7.910640932465519,332,4,0,0,0,224,271
8816.exe,1,1,0,0,3.1533241867745576,7.941129132643329,332,4,1334688361,0,0,224,271
8817.exe,1,0,0,0,0.39408806322024814,6.671780963344801,332,4,1319571264,0,0,224,271
8818.exe,1,0,2,2,0.11890197597050207,7.071158028140859,332,5,1342732785,0,0,224,270
8819.exe,1,1,1,0,0.2672130101558982,7.9884866932768706,332,6,1213800291,0,0,224,258
8820.exe,1,0,1,0,0.06116285224115448,6.562279582529294,332,6,1436498952,0,0,224,258
8821.exe,1,1,0,0,0.020393135236084953,7.934724178184208,332,4,1293164847,0,0,224,258
8822.exe,1,0,0,0,6.642560255847003,7.375119391644765,332,4,1333485320,0,0,224,271
8823.exe,1,1,0,0,6.188501644189824,7.684596523406736,332,3,1300023900,0,0,224,258
8824.exe,1,1,0,0,2.002979143192514,7.976025247432589,332,4,1342254043,0,0,224,271
8825.exe,1,1,0,0,3.8394507377880625,7.731730000287594,332,4,1344581633,0,0,224,271
8826.exe,1,0,0,0,3.0568258656686416,6.195807848118017,34404,6,1484588930,0,0,240,34
8827.exe,1,1,0,0,4.206686935448474,7.87915332762297,332,4,1335379208,0,0,224,271
8828.exe,1,1,0,0,5.961957552905627,7.922091514568045,332,4,1343676558,0,0,224,271
8829.exe,1,1,0,0,2.006387977875609,7.75605243392106,332,5,1332850822,0,0,224,270
8830.exe,1,1,0,0,4.974994456919919,7.985255227525175,332,4,1342552538,0,0,224,271
8831.exe,1,1,4,0,0.020393135236084953,7.992782565819122,332,8,1335945737,0,0,224,258
8832.exe,1,0,0,0,4.365745003905586,6.831116958614856,332,4,1334023291,0,0,224,270
8833.exe,1,1,1,0,0.2669090276124811,7.986782768527744,332,6,1213800977,0,0,224,258
8834.exe,1,0,0,1,1.5222411515802907,6.644047542284788,332,5,1333760257,0,0,224,8450
8835.exe,1,0,0,0,1.5771066802569238,7.130729940376564,332,4,1335374461,0,0,224,270
8836.exe,1,1,0,0,5.889472652667007,7.912363059412688,332,4,1205680232,0,0,224,259
8837.exe,1,1,0,0,6.603299404590869,7.87151113252353,332,4,1333570409,0,0,224,271
8838.exe,1,1,1,0,0.2656126301358924,7.9886322576325,332,6,1206676886,0,0,224,258
8839.exe,1,1,0,0,6.2163773115844805,7.6850319463320576,332,3,1297911846,0,0,224,258
8840.exe,1,1,0,0,4.19189111895225,7.821072943491883,332,4,1335291770,0,0,224,271
8841.exe,1,0,3,3,2.617643850195868,7.281997837390982,332,7,1337978368,0,0,224,270
8842.exe,1,0,4,1,0.19743807838821048,6.045016290101562,34404,11,7,37376,150,240,39
8843.exe,1,1,0,0,6.626300781028923,7.697678731877063,332,4,1333528845,0,0,224,271
8844.exe,1,1,0,0,3.2550018893355985,7.946475500584268,332,4,1331893517,0,0,224,271
8845.exe,1,1,5,0,0.41684622993819864,7.971198463039715,332,9,1297596187,0,0,224,258
8846.exe,1,0,5,5,0.416541661794913,6.050421559933288,332,8,1342119592,0,0,224,270
8847.exe,1,1,0,0,3.1664581434187147,7.9408180600002165,332,4,1334688361,0,0,224,271
8848.exe,1,1,0,0,2.001882196725609,7.975601042628183,332,4,1342186658,0,0,224,271
8849.exe,1,0,0,1,1.5180156839935204,6.643661752884318,332,5,1333985852,0,0,224,8450
8850.exe,1,1,0,0,0.7327050602348165,7.7571710257153725,332,4,1331408674,0,0,224,271
8851.exe,1,1,0,0,3.8067363487314534,7.763150440328541,332,4,1332576541,0,0,224,271
8852.exe,1,1,2,0,3.8013241939337723,7.9967393850673485,332,3,1351107787,0,0,224,259
8853.exe,1,0,2,0,0.16032872589902852,6.573851123761176,332,6,1334640321,0,0,224,270
8854.exe,1,1,0,0,4.980876301924627,7.976622246973632,332,4,1342438141,0,0,224,271
8855.exe,1,1,0,0,3.9546132410111117,7.7361296950947205,332,4,1344673277,0,0,224,271
8856.exe,1,0,0,1,1.517304613187054,6.644198969446351,332,5,1333985321,0,0,224,8450
8857.exe,1,0,0,1,1.7824369311075086,6.6207781527327745,332,5,1325123833,0,0,224,8450
8858.exe,1,1,0,1,3.988812598512381,7.918235965519107,332,4,0,0,0,224,271
8859.exe,1,1,0,0,0.7099163144894025,7.904938759555508,332,4,1343849227,0,0,224,271
8860.exe,1,1,1,0,0.2673973088624811,7.988139515780328,332,6,1213803033,0,0,224,258
8861.exe,1,1,0,0,3.8323772530187012,7.731179230874771,332,4,1344542973,0,0,224,271
8862.exe,1,1,0,0,4.139347676949244,7.876630245022552,332,4,1332274738,0,0,224,271
8863.exe,1,0,0,1,1.5226946162671267,6.643716243363036,332,5,1333985584,0,0,224,8450
8864.exe,1,1,0,0,3.0600768168247385,7.806426238141697,332,4,1340958314,0,0,224,271
8865.exe,1,0,4,1,0.2005819074398449,5.9317186291966895,34404,11,33232928,80896,260,240,39
8866.exe,1,1,1,0,0.2685819819077817,7.989050049268646,332,6,1209742467,0,0,224,258
8867.exe,1,0,0,0,2.6063360413071415,6.643661752884318,332,5,1333985852,0,0,224,8450
8868.exe,1,1,0,0,0.7131036188549679,7.903909856846642,332,4,1344152329,0,0,224,271
8869.exe,1,0,4,2,0.2069200177871819,7.235143430430128,332,8,708992537,0,0,224,33166
8870.exe,1,0,0,0,0.8196284398951422,6.2075984371284205,34404,6,1436498253,0,0,240,34
8871.exe,1,1,0,0,3.967248013389364,7.82557394783074,332,4,1336033167,0,0,224,271
8872.exe,1,1,0,0,3.1408738499079734,7.940920111704958,332,4,1334688361,0,0,224,271
8873.exe,1,0,4,1,0.19743807838821048,6.028213776685882,34404,11,22339968,32256,141,240,39
8874.exe,1,1,0,0,1.1369952838140192,7.969281660553091,332,4,1331844927,0,0,224,271
8875.exe,1,0,0,0,2.6050358563483385,6.643736200190922,332,5,1333757781,0,0,224,8450
8876.exe,1,0,0,0,2.610654674670403,6.621583408901445,332,5,1325128845,0,0,224,8450
8877.exe,1,0,4,1,0.19743807838821048,5.943741686334149,34404,11,27500288,33792,134,240,39
8878.exe,1,1,0,0,4.510340047798733,7.982116629416073,332,4,1345751731,0,0,224,271
8879.exe,1,0,0,0,4.36647006435781,6.8295220663257785,332,4,1334018479,0,0,224,270
8880.exe,1,0,0,1,1.5224287710303175,6.643716243363036,332,5,1333985584,0,0,224,8450
8881.exe,1,0,4,0,0.16032872589902852,7.07993726162709,332,8,1334876441,0,0,224,270
8882.exe,1,1,0,0,0.7327050602348165,7.7531462639700734,332,4,1331408674,0,0,224,271
8883.exe,1,0,1,1,4.246433195949993,7.195673255097528,332,5,1335900359,0,0,224,271
8884.exe,1,0,0,0,0.08153941234324169,5.486004305517583,332,3,1343348563,0,0,224,258
8885.exe,1,0,4,0,0.16032872589902852,7.077724229582432,332,8,1334764223,0,0,224,270
8886.exe,1,0,0,0,2.6080500521801606,6.64371415471065,332,5,1333759195,0,0,224,8450
8887.exe,1,1,0,0,4.373404219335421,7.703622830910098,332,4,1334278203,0,0,224,270
8888.exe,1,0,5,0,0.16032872589902852,7.083582189112231,332,9,1334958027,0,0,224,270
8889.exe,1,1,0,0,3.6455248594362097,7.89751793095094,332,4,1335031099,0,0,224,271
8890.exe,1,1,1,0,2.6685940484761215,7.768286838657409,332,4,1330803002,0,0,224,258
8891.exe,1,1,0,0,3.6455248594362097,7.89751793095094,332,4,1335031099,0,0,224,271
8892.exe,1,1,0,0,4.074325254803732,7.775706863872793,332,4,1332407685,0,0,224,271
8893.exe,1,0,0,0,5.0473484807452245,6.4036775522106275,332,5,1495111527,0,0,224,258
8894.exe,1,1,1,0,3.0473513214874757,7.669125558525115,332,5,1332337810,0,0,224,270
8895.exe,1,1,0,0,0.06784557522715084,7.944201056033111,332,4,1300731694,0,0,224,271
8896.exe,1,1,0,0,3.453082618816354,7.921291319260512,332,4,1343116464,0,0,224,271
8897.exe,1,1,2,0,3.806191856029888,7.9997083981590205,332,3,1351107787,0,0,224,259
8898.exe,1,0,2,0,0.020393135236084953,7.381387253344831,332,7,1499384030,0,0,224,290
8899.exe,1,1,0,0,0.710185926595593,7.903606315865312,332,4,1343849227,0,0,224,271
8900.exe,1,0,2,0,0.16032872589902852,6.573605827600195,332,6,1334665503,0,0,224,270
8901.exe,1,1,1,0,0.2553993371666603,7.989200637159297,332,6,1213799263,0,0,224,258
8902.exe,1,0,1,0,1.4962965553968912,7.1263136743212305,332,5,1335175228,0,0,224,270
8903.exe,1,1,0,0,0.020393135236084953,7.866921528139506,332,4,1297433515,0,0,224,258
8904.exe,1,0,3,0,0.16032872589902852,6.998701488058937,332,7,1334679614,0,0,224,270
8905.exe,1,0,0,0,4.415599964165836,5.8329951346343965,332,4,1270186370,0,0,224,259
8906.exe,1,0,5,5,0.416541661794913,6.050176205985173,332,8,1342171285,0,0,224,270
8907.exe,1,1,1,0,0.2546070733732432,7.9872049941336325,332,6,1212817243,0,0,224,258
8908.exe,1,1,0,1,4.060068526903002,7.926421333997896,332,4,0,0,0,224,271
8909.exe,1,1,0,1,4.014954644509164,7.88161406090986,332,4,1302935608,0,0,224,271
8910.exe,1,1,1,0,0.26693283945119883,7.98728323975977,332,6,1209743878,0,0,224,258
8911.exe,1,1,3,1,4.164608791209801,7.980779434491256,332,9,1199997096,0,0,224,271
8912.exe,1,1,0,0,4.367316399778257,7.703636217348772,332,4,1334169725,0,0,224,270
8913.exe,1,0,1,0,1.5545988507011996,7.127548992263094,332,5,1335262854,0,0,224,270
8914.exe,1,1,0,0,4.206686935448474,7.836982465308874,332,4,1335379208,0,0,224,271
8915.exe,1,0,0,0,0.40554835374125364,6.623902632743584,332,4,1319571264,0,0,224,271
8916.exe,1,1,0,0,2.135425846029252,7.870362223686835,332,4,1331321630,0,0,224,271
8917.exe,1,1,0,0,4.2516646054999985,7.825716432438588,332,4,1335469004,0,0,224,271
8918.exe,1,0,0,0,0.020393135236084953,6.831638586595899,332,4,1297997552,0,0,224,258
8919.exe,1,1,5,5,4.240555188829141,7.51676849904835,332,9,1333154478,0,0,224,270
8920.exe,1,1,0,0,0.7123450094062346,7.9036805693439725,332,4,1343978785,0,0,224,271
8921.exe,1,0,5,5,0.12943919267108936,6.047098584737748,332,8,1342258783,0,0,224,270
8922.exe,1,0,0,1,1.520751989768181,6.6752438237686,332,5,1334924094,0,0,224,8450
8923.exe,1,1,3,2,1.9360022337135043,7.74305486452089,332,7,1332814813,0,0,224,270
8924.exe,1,0,4,0,0.16032872589902852,6.798468965486615,332,8,1334746214,0,0,224,270
8925.exe,1,1,0,0,1.3971666539529524,7.9215945288607275,332,5,1148044392,0,0,224,258
8926.exe,1,1,0,0,6.2038731887726595,7.847811213404972,332,3,1303612651,0,0,224,258
8927.exe,1,1,0,0,4.19189111895225,7.87461983230461,332,4,1335291770,0,0,224,271
8928.exe,1,1,0,0,2.9025626279524377,7.893607447084873,332,4,1300517907,0,0,224,258
8929.exe,1,1,0,0,5.975073218225985,7.914712433535733,332,4,1345553128,0,0,224,271
8930.exe,1,0,0,0,2.609384366509552,6.674702571784401,332,5,1334932159,0,0,224,8450
8931.exe,1,1,0,0,4.365003733337219,7.857324455902809,332,4,1335109490,0,0,224,271
8932.exe,1,1,1,0,3.0453495442430945,7.718530646084924,332,5,1332060611,0,0,224,270
8933.exe,1,0,0,0,4.0403434294058895,6.161922274950704,34404,6,1484588929,0,0,240,34
8934.exe,1,1,1,0,0.10431583732584766,7.708656839513582,332,5,1331491250,0,0,224,271
8935.exe,1,1,0,0,2.2593207630921697,7.8864777485332604,332,4,1333707682,0,0,224,271
8936.exe,1,0,3,1,0.19743807838821048,5.91700593356869,34404,9,42488,0,0,240,559
8937.exe,1,0,0,0,2.6080500521801606,6.644070165747287,332,5,1333985043,0,0,224,8450
8938.exe,1,1,2,0,2.3795071249013895,7.856297975210547,332,7,1246207795,0,0,224,270
8939.exe,1,0,2,0,0.16032872589902852,6.573404777091333,332,6,1334640315,0,0,224,270
8940.exe,1,0,0,1,1.5221222522010394,6.643716243363036,332,5,1333985584,0,0,224,8450
8941.exe,1,1,0,0,4.980801240150704,7.984975226408922,332,4,1342552538,0,0,224,271
8942.exe,1,0,5,0,0.16032872589902852,7.083588384103389,332,9,1334988097,0,0,224,270
8943.exe,1,0,5,0,0.16032872589902852,7.080740262123465,332,9,1335140428,0,0,224,270
8944.exe,1,1,2,1,2.7156932779939074,7.9002740017338,332,3,708992537,0,0,224,33167
8945.exe,1,1,0,0,4.509343275615513,7.697009874713476,332,4,1345802893,0,0,224,271
8946.exe,1,0,5,0,0.16032872589902852,7.083588610733499,332,9,1335025216,0,0,224,270
8947.exe,1,0,0,1,1.5213848531441594,6.643736200190922,332,5,1333757781,0,0,224,8450
8948.exe,1,1,0,0,0.7082737229600202,7.904842708875229,332,4,1343935512,0,0,224,271
8949.exe,1,1,1,0,0.26491566896102103,7.988629254507211,332,6,1206677328,0,0,224,258
8950.exe,1,1,0,0,1.4534020946216322,7.88595254200185,332,4,1333809269,0,0,224,271
8951.exe,1,1,0,0,2.7976028784992395,7.911390000750066,332,4,1308002995,0,0,224,258
8952.exe,1,1,3,2,1.9360022337135043,7.719781639227079,332,7,1332801619,0,0,224,270
8953.exe,1,0,0,0,0.4540769051612895,6.231659350271585,34404,6,1475207627,0,0,240,34
8954.exe,1,1,0,0,6.2038731887726595,7.84747513244387,332,3,1303612651,0,0,224,258
8955.exe,1,1,0,0,3.8072317617062184,7.860997887664198,332,4,1334914772,0,0,224,271
8956.exe,1,0,0,0,2.6080500521801606,6.643844233661688,332,5,1333758959,0,0,224,8450
8957.exe,1,1,0,0,4.224082501265148,7.873195700017318,332,4,1335210826,0,0,224,271
8958.exe,1,0,4,1,0.19743807838821048,5.920652026547415,34404,11,0,25088,93,240,39
8959.exe,1,1,0,0,2.2215180037735496,7.869950735252869,332,4,1331376535,0,0,224,271
8960.exe,1,0,1,1,4.246433195949993,7.182976993075642,332,5,1335900359,0,0,224,271
8961.exe,1,1,1,0,0.2677012914058982,7.9877885058711495,332,6,1213803723,0,0,224,258
8962.exe,1,1,0,0,3.048153443089006,7.658545198662289,332,4,1331890925,0,0,224,270
8963.exe,1,1,2,0,3.799042491974911,7.9996479940065495,332,3,1351107787,0,0,224,259
8964.exe,1,1,0,0,0.6417950218118956,7.993853027922528,332,4,1331754463,0,0,224,271
8965.exe,1,1,0,0,0.020393135236084953,7.858244376088267,332,4,1304906909,0,0,224,258
8966.exe,1,0,0,0,2.6050358563483385,6.643736200190922,332,5,1333757781,0,0,224,8450
8967.exe,1,0,2,2,3.481611583254152,6.2449347950753085,332,6,1336263835,0,0,224,270
8968.exe,1,0,5,5,0.416541661794913,6.0501508045671,332,8,1342183216,0,0,224,270
8969.exe,1,1,0,0,3.32678417120467,7.896636564862122,332,4,1304411205,0,0,224,258
8970.exe,1,0,2,2,3.4872997057636232,6.250273121977179,332,6,1336183265,0,0,224,270
8971.exe,1,1,2,0,3.788200991263307,7.99959287198807,332,3,1351107787,0,0,224,259
8972.exe,1,1,0,0,3.8661069849143765,7.736050363968069,332,4,1344608860,0,0,224,271
8973.exe,1,0,0,0,4.192898483695389,6.624934593765257,332,4,1277520960,0,0,224,259
8974.exe,1,1,1,0,3.0517149819723577,7.718471412320596,332,5,1331999411,0,0,224,270
8975.exe,1,1,0,0,4.893296355983644,7.976314317884497,332,4,1342376926,0,0,224,271
8976.exe,1,0,0,0,0.08153941234324169,5.717090582509352,332,3,1343347391,0,0,224,258
8977.exe,1,1,0,0,3.0488669379629627,7.630984226441638,332,3,1333436468,0,0,224,270
8978.exe,1,0,0,0,0.40554835374125364,6.665303455837302,332,4,1319571264,0,0,224,271
8979.exe,1,1,0,1,4.086571917038139,7.85238330771765,332,4,1326871294,0,0,224,271
8980.exe,1,0,0,0,0.40554835374125364,6.677956505959843,332,4,1319571264,0,0,224,271
8981.exe,1,1,0,0,2.093858639482634,7.613663513437365,332,3,1333476024,0,0,224,270
8982.exe,1,1,0,0,4.643050832838836,7.808609891885065,332,4,1341470552,0,0,224,271
8983.exe,1,0,4,0,0.16032872589902852,7.0777066936707405,332,8,1334721681,0,0,224,270
8984.exe,1,0,0,0,3.512958416426792,6.281223703801428,34404,6,1436498476,0,0,240,34
8985.exe,1,1,0,0,4.210414460260621,7.847895476112389,332,4,1335515320,0,0,224,271
8986.exe,1,0,0,0,0.40554835374125364,6.6450709768479514,332,4,1319571264,0,0,224,271
8987.exe,1,1,0,0,3.1664581434187147,7.9408180600002165,332,4,1334688361,0,0,224,271
8988.exe,1,0,5,5,0.12943919267108936,6.048488254217714,332,8,1342350014,0,0,224,270
8989.exe,1,1,0,0,2.6438000005073947,7.910188943379347,332,4,1334258817,0,0,224,271
8990.exe,1,0,5,5,0.416541661794913,6.048910108581113,332,8,1342142464,0,0,224,270
8991.exe,1,0,5,5,0.416541661794913,6.04883534877965,332,8,1342135420,0,0,224,270
8992.exe,1,0,0,1,1.5228032718490134,6.6438920777145025,332,5,1333759436,0,0,224,8450
8993.exe,1,1,0,0,2.093858639482634,7.618388455216757,332,3,1333471698,0,0,224,270
8994.exe,1,1,1,1,3.941824379038024,7.819431437653691,332,5,1335808610,0,0,224,271
8995.exe,1,1,0,0,5.984151126186816,7.915246425372009,332,4,1345496641,0,0,224,271
8996.exe,1,0,5,5,0.12943919267108936,6.05004801379808,332,8,1342206055,0,0,224,270
8997.exe,1,1,0,0,4.365003733337219,7.858340144816694,332,4,1335109490,0,0,224,271
8998.exe,1,1,1,0,3.0367587139722354,7.718445193386976,332,5,1332143411,0,0,224,270
8999.exe,1,1,1,1,1.9411925072141014,7.715119509198278,332,5,1332585606,0,0,224,270
9000.exe,1,1,2,0,0.16032872589902852,7.5669747443161866,332,6,1334339409,0,0,224,270
9001.exe,1,1,2,1,7.4753949430812385,7.903456490303785,332,3,860882381,0,0,224,271
9002.exe,1,1,0,0,3.982417446495472,7.847146645438243,332,4,1335608472,0,0,224,271
9003.exe,1,1,0,0,3.4436567186576683,7.9215378944878525,332,4,1343286104,0,0,224,271
9004.exe,1,1,2,0,0.37387747993819864,7.878884710577094,332,6,1307674046,0,0,224,258
9005.exe,1,1,0,0,3.149666772122622,7.940969824967326,332,4,1334688361,0,0,224,271
9006.exe,1,1,0,0,4.53821324547598,7.9469955606760685,332,4,1339403090,0,0,224,271
9007.exe,1,1,0,0,4.973305947003552,7.9760842895313315,332,4,1342295985,0,0,224,271
9008.exe,1,1,1,0,0.26654043019931534,7.9888307318272975,332,6,1212821566,0,0,224,258
9009.exe,1,1,0,0,4.968721350466964,7.9763571322250515,332,4,1342351835,0,0,224,271
9010.exe,1,0,0,0,2.608004526368183,6.643807595934541,332,5,1333755894,0,0,224,8450
9011.exe,1,0,3,3,2.617643850195868,7.282014680808521,332,7,1337995209,0,0,224,270
9012.exe,1,0,4,0,0.16032872589902852,7.079610886211906,332,8,1334736037,0,0,224,270
9013.exe,1,1,0,0,4.025047170111865,7.77062306976031,332,4,1332442873,0,0,224,271
9014.exe,1,1,2,0,0.37387747993819864,7.943045108101028,332,6,1303630922,0,0,224,258
9015.exe,1,1,0,0,6.14052145684375,7.746907804882657,332,3,1301509452,0,0,224,258
9016.exe,1,0,1,0,5.9389628183397605,6.850652046346614,332,5,1307308631,0,0,224,258
9017.exe,1,1,0,0,4.365003733337219,7.8676470931089435,332,4,1335109490,0,0,224,271
9018.exe,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
9019.exe,1,1,0,0,3.9270008460601393,7.73663361460913,332,4,1344630696,0,0,224,271
9020.exe,1,1,1,0,0.06116285224115448,7.9656793456949435,332,5,1343901456,0,0,224,258
9021.exe,1,1,2,0,0.16032872589902852,7.567029528674815,332,6,1334371820,0,0,224,270
9022.exe,1,0,0,0,1.6649936702546246,7.1381464317267795,332,4,1335600059,0,0,224,270
9023.exe,1,1,1,0,2.635512081763346,7.771534598540967,332,4,1330803002,0,0,224,258
9024.exe,1,1,1,0,0.26702871144931534,7.987597922016288,332,6,1213886148,0,0,224,258
9025.exe,1,1,0,0,3.267320609690792,7.6324126725858905,332,3,1208112261,0,0,224,271
9026.exe,1,1,5,5,4.23671951424471,7.516014279609637,332,9,1333131636,0,0,224,270
9027.exe,1,1,3,2,3.0536730686741533,7.7160989087522545,332,7,1332257285,0,0,224,270
9028.exe,1,0,5,5,0.12943919267108936,6.049985248026952,332,8,1342281678,0,0,224,270
9029.exe,1,1,0,0,3.32678417120467,7.8958666825242405,332,4,1304411205,0,0,224,258
9030.exe,1,1,0,0,3.4633507073812853,7.921592105754905,332,4,1343160515,0,0,224,271
9031.exe,1,0,0,0,0.40554835374125364,6.6205407692702645,332,4,1319571264,0,0,224,271
9032.exe,1,0,0,1,1.5242961084838198,6.643485959548034,332,5,1333756366,0,0,224,8450
9033.exe,1,0,4,0,0.16032872589902852,6.798851338772476,332,8,1334748309,0,0,224,270
9034.exe,1,0,0,1,1.7191083904969418,6.1679140331259275,34404,5,1345648264,76828,1787,240,35
9035.exe,1,1,0,0,4.977962512056154,7.984920238930375,332,4,1342474982,0,0,224,271
9036.exe,1,1,1,0,0.2559763973896599,7.988338070342933,332,6,1209739190,0,0,224,258
9037.exe,1,1,0,0,4.240983992221178,7.513611781552383,332,4,1336070656,0,0,224,271
9038.exe,1,1,5,0,0.43710972513537405,7.8914156806490645,332,9,1295047889,0,0,224,258
9039.exe,1,1,5,0,0.43710972513537405,7.888841243684162,332,9,1305524318,0,0,224,258
9040.exe,1,1,0,0,3.6455248594362097,7.896180272782241,332,4,1335031099,0,0,224,271
9041.exe,1,1,2,0,0.16032872589902852,7.567225242302827,332,6,1334541020,0,0,224,270
9042.exe,1,1,0,0,2.6404553221085836,7.637137667563602,332,4,1333049649,0,0,224,271
9043.exe,1,1,0,0,6.3773725028915775,7.819205274284049,332,4,1343473788,0,0,224,271
9044.exe,1,1,0,0,6.011032887219437,7.969693605952297,332,4,1345667762,0,0,224,271
9045.exe,1,1,1,0,0.26654043019931534,7.988139061295097,332,6,1213803033,0,0,224,258
9046.exe,1,1,0,0,2.006387977875609,7.757369978993215,332,5,1332883228,0,0,224,270
9047.exe,1,1,0,0,0.0821922343215099,7.944151440377698,332,4,1305462840,0,0,224,271
9048.exe,1,0,0,0,2.6080500521801606,6.643844233661688,332,5,1333758959,0,0,224,8450
9049.exe,1,0,4,0,0.16032872589902852,7.07992723581889,332,8,1334859618,0,0,224,270
9050.exe,1,1,0,0,3.927427269109975,7.8637036982803385,332,4,1334823586,0,0,224,271
9051.exe,1,1,0,1,4.091576331181831,7.852419297961702,332,4,1326871294,0,0,224,271
9052.exe,1,1,0,0,4.510340047798733,7.982025438982986,332,4,1345751731,0,0,224,271
9053.exe,1,1,0,0,3.9781727033843395,7.73184871685178,332,4,1344692537,0,0,224,271
9054.exe,1,0,0,1,1.5175728035537175,6.6434410073850465,332,5,1333760698,0,0,224,8450
9055.exe,1,0,0,1,1.7841012655379398,6.645220412378101,332,5,1331951136,0,0,224,8450
9056.exe,1,1,0,1,4.07240291527501,7.852390066655399,332,4,1326871294,0,0,224,271
9057.exe,1,1,0,0,3.4342363537583034,7.921601984176014,332,4,1343210481,0,0,224,271
9058.exe,1,0,0,1,1.5206074938584202,6.6443635434325525,332,5,1333758254,0,0,224,8450
